city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,2000,15,2000-04-15,0.07435,0.102575,0.1650857,0.1372286,297.75287,297.87143,293.18713,299.9,293.9,5.3,75.84286,0.0,14.65,3.5428572,25.971428,7.3,30.6,20.6,6.3,2
sj,2000,16,2000-04-22,-0.287,0.0767,0.08985,0.07655714,297.62286,297.7857,292.83,299.8,296.1,14.9,74.75429,0.0,14.271428,2.2285714,25.8,6.714286,29.4,20.6,18.6,3
sj,2000,17,2000-04-29,0.1544,0.13275,0.2154143,0.1837429,298.34286,298.58572,294.25427,300.6,296.3,5.0,78.244286,82.06,15.622857,3.2,26.928572,8.414286,32.2,22.2,1.3,3
sj,2000,18,2000-05-06,0.1302,0.1127,0.1250143,0.1334571,298.64856,298.72144,294.13858,300.4,297.0,3.4,76.21429,6.13,15.48,2.442857,27.142857,7.8,32.2,21.7,3.6,2
sj,2000,19,2000-05-13,,0.09815,0.1490857,0.1343857,298.32,298.44287,294.26428,300.4,296.6,16.35,78.33714,21.53,15.638572,2.7714286,26.642857,6.9142857,30.6,22.2,7.7,0
sj,2000,20,2000-05-20,0.0865,0.08775,0.1752833,0.1601286,298.77142,298.9643,294.5543,301.0,297.0,10.06,77.71286,68.14,15.918571,2.642857,26.6,7.1285715,32.2,21.1,83.3,0
sj,2000,21,2000-05-27,0.1882,0.1144,0.1839857,0.1126714,298.77856,299.14285,294.86572,301.2,297.0,13.8,79.19714,39.45,16.237143,2.9142857,26.814285,6.0142856,31.1,22.8,0.3,2
sj,2000,22,2000-06-03,0.0849,0.11876,0.20226,0.1301571,299.28,299.4,295.22714,301.7,297.3,17.1,78.53714,48.51,16.587143,2.4285715,27.557142,6.8428574,32.2,23.3,25.6,2
sj,2000,23,2000-06-10,0.1459,0.138175,0.1687286,0.1188429,299.6243,299.75714,295.66714,301.7,297.7,10.95,79.05143,46.02,17.034286,2.4571428,27.857143,6.4428573,31.7,23.3,4.8,0
sj,2000,24,2000-06-17,0.1097,0.0902,0.2046833,0.1521833,299.7857,299.8643,295.1357,301.9,297.9,21.3,75.74857,46.38,16.454287,2.357143,27.985714,6.4428573,32.8,23.3,26.2,6
sj,2000,25,2000-06-24,0.1431,0.1623333,0.2898,0.2421286,299.50287,299.57858,295.94,301.7,297.5,30.64,80.84571,45.96,17.288572,2.3285713,27.428572,5.8428574,31.1,23.9,15.6,3
sj,2000,26,2000-07-01,0.11045,0.1341,0.1740429,0.1527333,299.60715,299.6357,295.36716,301.4,297.7,19.02,77.61714,33.94,16.705715,2.1571429,27.77143,6.614286,31.7,23.3,31.5,6
sj,2000,27,2000-07-08,0.0812,0.07275,0.1071,0.06248333,300.11856,300.2143,295.87143,301.8,298.6,12.7,77.68143,7.95,17.238571,2.2857144,27.971428,5.5571427,31.1,24.4,27.1,2
sj,2000,28,2000-07-15,0.17185,0.17685,0.2847857,0.2321714,300.02573,300.1857,295.8757,301.9,298.4,16.7,78.12572,5.81,17.245714,2.2857144,28.27143,6.3428574,32.2,24.4,3.5,3
sj,2000,29,2000-07-22,0.22305,0.18965,0.2902,0.2455143,300.16428,300.33572,296.07858,302.6,297.9,23.18,78.60429,9.53,17.462856,2.9,28.528572,6.5142856,32.8,23.3,22.7,2
sj,2000,30,2000-07-29,0.1667,0.3276,0.2619143,0.2189714,299.90857,300.10715,295.96143,301.9,298.2,19.7,79.00857,0.0,17.332857,2.357143,28.328571,6.5,32.8,23.9,7.9,4
sj,2000,31,2000-08-05,0.13025,0.1474,0.12684,0.1106,300.03427,300.12143,296.41144,302.1,298.0,33.7,80.75143,32.67,17.845715,2.3285713,28.214285,6.5571427,33.3,22.8,32.7,5
sj,2000,32,2000-08-12,0.14415,0.1204667,0.2751571,0.2257571,299.9243,299.97144,296.5643,302.0,298.1,60.66,82.02143,60.71,18.004286,2.5142858,28.27143,6.8285713,32.8,22.8,37.2,2
sj,2000,33,2000-08-19,0.17645,0.1304,0.2522,0.2054571,300.52856,300.55713,296.6357,302.8,298.6,27.72,79.50714,8.62,18.067142,2.2,28.614286,6.4428573,32.8,23.9,26.9,9
sj,2000,34,2000-08-26,0.2156667,0.1542333,0.1988667,0.1828714,300.46857,300.7,296.59857,303.2,298.5,29.66,79.55857,27.4,18.038572,2.8285713,28.72857,6.6,32.8,23.9,13.7,2
sj,2000,35,2000-09-02,,0.2435,0.2776,0.1937857,299.96,300.09286,296.73572,302.3,298.4,87.78,82.67571,164.26,18.231428,2.3,27.185715,6.4428573,31.1,21.7,156.6,4
sj,2000,36,2000-09-09,0.1591,0.0836,0.2533667,0.21125,300.51715,300.54285,296.89142,302.8,298.0,22.0,80.67857,26.9,18.404285,2.7142856,27.985714,6.2714286,31.7,23.9,16.8,8
sj,2000,37,2000-09-16,0.0577,0.1507,0.2971857,0.2543429,300.79428,300.8857,296.81143,302.7,299.1,18.79,78.94857,30.52,18.314285,2.2857144,28.185715,6.9857144,33.3,22.8,9.3,6
sj,2000,38,2000-09-23,0.1961,0.1446667,0.17028,0.20995,300.57715,300.77856,296.6843,303.1,297.8,56.4,79.58428,50.88,18.162857,2.4714286,27.757143,6.7,31.7,23.9,18.5,3
sj,2000,39,2000-09-30,,0.1337,0.10358,0.1369667,299.88,299.92142,296.59714,301.5,298.8,42.8,82.28286,42.65,18.085714,1.7285714,27.528572,6.042857,31.1,23.9,30.6,11
sj,2000,40,2000-10-07,0.253975,0.16295,0.3692714,0.2687429,300.20285,300.27142,296.97427,302.1,298.8,35.3,82.58572,126.67,18.491428,2.3714285,27.77143,5.885714,32.8,23.9,16.1,14
sj,2000,41,2000-10-14,0.38,0.26065,0.3931286,0.27105,300.27142,300.23572,295.73715,302.7,298.1,15.4,76.37143,8.57,17.131428,3.4142857,27.8,7.385714,32.8,23.3,20.1,15
sj,2000,42,2000-10-21,0.10035,0.0895,0.2096857,0.08204286,300.41858,300.42142,296.26715,302.6,298.3,11.22,78.18143,37.34,17.704287,3.7857144,28.057142,7.1857142,33.3,23.9,21.8,20
sj,2000,43,2000-10-28,0.1535,0.2298,0.14888,0.091525,300.0186,299.97144,295.7257,302.6,298.0,15.3,77.442856,62.57,17.117144,3.4571428,27.142857,6.5285716,31.1,23.3,24.1,9
sj,2000,44,2000-11-04,0.19015,0.168,0.1864333,0.1104333,300.2614,300.23572,296.5,302.4,298.4,20.3,80.00714,80.61,17.994286,2.9,27.542856,6.3714285,32.2,23.3,18.8,20
sj,2000,45,2000-11-11,0.1105667,0.0267,0.1561,0.04188571,299.06143,299.08572,293.63858,301.9,295.9,28.8,72.68429,77.9,15.258572,3.6285715,25.87143,6.4142857,30.6,21.7,44.9,28
sj,2000,46,2000-11-18,0.0979,0.012,0.1572,0.06461429,299.18713,299.20715,293.44858,301.7,295.9,2.1,70.97714,6.3,14.991428,4.1,26.328571,5.542857,30.0,22.2,1.3,38
sj,2000,47,2000-11-25,,0.0323,0.2099,0.09903333,299.92,299.85715,294.66,301.6,297.5,7.18,72.92571,0.0,16.037144,2.7142856,26.87143,6.785714,30.6,22.8,14.7,30
sj,2000,48,2000-12-02,0.12015,0.13648,0.1959,0.1356667,299.61856,299.6357,295.38858,301.2,298.0,24.8,77.648575,11.07,16.754286,2.357143,26.3,6.0,29.4,22.8,30.0,30
sj,2000,49,2000-12-09,0.11875,0.0806,0.1176333,0.04611667,299.70285,299.72858,295.40286,301.5,297.9,6.8,77.35714,19.69,16.77143,2.057143,26.814285,6.3714285,31.1,22.8,6.4,23
sj,2000,50,2000-12-16,0.0044,0.08713333,0.1021,-0.02248571,299.27,299.37857,293.88144,301.3,297.5,3.99,72.26143,0.0,15.252857,2.5285714,25.914286,7.214286,31.1,21.7,7.1,16
sj,2000,51,2000-12-23,0.0632,0.04675,0.0446,-0.06345714,298.58142,298.58572,294.13284,300.4,296.7,37.39,76.52571,0.0,15.462857,1.7142857,25.385714,5.542857,28.9,21.7,63.2,22
sj,2001,1,2001-01-01,0.004833333,0.006633333,0.2108143,0.2024143,298.47714,298.44287,294.03427,301.2,295.6,1.3,76.505714,0.0,15.444285,3.2857144,25.12857,7.6857142,30.0,20.6,1.9,28
sj,2001,2,2001-01-08,0.09436667,0.0958,0.2041,0.1646833,298.61856,298.7857,293.68713,300.9,296.3,1.0,74.33572,49.81,15.078571,3.3142858,25.314285,7.5857143,30.6,21.1,15.2,14
sj,2001,3,2001-01-15,,0.02165,0.18585,0.1796857,297.82858,297.99286,292.4057,300.7,295.5,1.1,71.94143,0.0,13.921429,3.4142857,25.071428,8.157143,30.6,19.4,4.8,17
sj,2001,4,2001-01-22,0.0411,0.0514,0.2184714,0.2287714,298.01715,298.2,293.35858,299.9,296.6,10.24,75.38,0.0,14.732857,2.142857,24.957144,6.8714285,29.4,20.6,31.5,20
sj,2001,5,2001-01-29,0.00915,0.041225,0.2434714,0.2032571,297.97287,298.15714,294.05286,300.7,295.5,32.36,79.031425,23.78,15.3785715,2.7428572,25.242857,6.8142858,30.6,21.1,21.6,17
sj,2001,6,2001-02-05,,-0.0056,0.1645,0.1619714,297.87714,297.98572,292.9814,299.7,296.1,11.2,74.344284,10.73,14.408571,2.1142857,25.0,6.8285713,29.4,21.1,8.5,10
sj,2001,7,2001-02-12,-0.04485,0.0056,0.1603,0.1674286,297.9343,298.15714,293.37714,299.9,296.3,22.28,75.851425,0.0,14.754286,2.3428571,25.342857,6.885714,29.4,21.1,4.8,13
sj,2001,8,2001-02-19,0.2170333,0.1452333,0.2280714,0.2104571,297.81714,298.04285,292.66858,299.7,296.7,3.02,73.07286,0.0,14.098572,2.142857,24.757143,7.0,28.9,19.4,17.6,20
sj,2001,9,2001-02-26,0.4462667,0.3123,0.3375,0.2732833,297.15286,297.23572,292.8157,299.0,295.5,25.89,76.90714,0.0,14.265715,2.0142858,24.814285,5.242857,28.3,21.7,53.1,9
sj,2001,10,2001-03-05,0.2485,0.25445,0.2764286,0.2567143,297.13428,297.35715,292.05573,300.7,294.4,0.5,73.387146,6.84,13.671429,3.142857,24.7,7.457143,31.7,19.4,0.0,18
sj,2001,11,2001-03-12,0.4229,0.4229,0.1950143,0.1967143,298.55856,298.8857,294.02713,301.3,295.9,10.5,76.24715,0.0,15.387143,3.6285715,26.7,6.9142857,31.7,22.2,0.5,9
sj,2001,12,2001-03-19,0.1274333,0.059925,0.1592286,0.1408857,298.37286,298.59286,293.04572,300.3,296.8,1.69,72.442856,0.0,14.482857,2.442857,26.328571,7.5285716,30.6,21.7,12.7,8
sj,2001,13,2001-03-26,,0.2705,0.2435714,0.2178143,297.69287,297.87857,294.16714,300.5,295.8,21.55,80.83572,6.11,15.555715,2.1,26.042856,6.5142856,32.2,21.7,26.7,19
sj,2001,14,2001-04-02,0.2127,0.1044,0.1409,0.1628857,298.87143,299.09286,293.98285,301.0,297.2,3.45,74.43,0.0,15.335714,2.6714287,27.085714,8.1285715,32.2,22.2,0.5,11
sj,2001,15,2001-04-09,,0.30695,0.31445,0.2761833,298.11285,298.25714,293.7857,299.8,296.3,23.5,77.02286,5.2,15.152857,2.3714285,26.27143,7.0857143,30.6,21.7,13.0,4
sj,2001,16,2001-04-16,0.0728,0.07826667,0.2111714,0.2161286,298.26715,298.40714,292.98285,301.2,295.5,3.59,72.64,11.84,14.417143,3.8142858,26.7,7.214286,32.2,22.2,8.1,6
sj,2001,17,2001-04-23,,0.05855,0.1227286,0.1131857,298.75143,298.83572,294.28143,301.3,296.7,22.36,76.58143,35.69,15.63,3.1285715,27.2,7.7714286,33.3,22.8,20.6,6
sj,2001,18,2001-04-30,,-0.1055,0.1861714,0.1770571,298.28714,298.3,293.68,300.5,296.0,9.03,75.71429,19.98,15.061429,2.6,26.757143,7.1571426,31.1,22.2,16.0,8
sj,2001,19,2001-05-07,0.0371,0.0705,0.04781429,0.06374286,299.41858,299.5,295.36572,302.0,297.4,16.8,78.56715,59.89,16.77143,3.2,27.485714,7.0571427,32.2,22.8,64.3,13
sj,2001,20,2001-05-14,0.1031,0.0941,0.1984833,0.1765571,299.13428,299.25714,295.8557,301.7,297.3,78.1,82.35,77.36,17.268572,2.942857,27.857143,6.042857,32.2,24.4,60.5,8
sj,2001,21,2001-05-21,0.08608,0.07736,0.1701429,0.1679429,299.95142,299.98572,295.3457,302.2,297.6,2.0,76.07,35.54,16.73,3.8285713,28.828571,8.328571,33.9,23.3,7.4,8
sj,2001,22,2001-05-28,0.0619,0.0333,0.1977333,0.1659857,299.78143,299.84286,295.64142,302.0,298.0,8.1,78.15143,10.8,16.995714,3.0857143,28.471428,6.5857143,32.8,25.0,16.6,5
sj,2001,23,2001-06-04,0.0312,0.02535,0.1706286,0.1901,299.94427,299.85,295.56857,302.2,297.6,5.85,77.16286,61.33,16.922857,3.642857,28.071428,7.2285714,32.8,23.9,6.7,16
sj,2001,24,2001-06-11,,0.0271,0.2708714,0.2212,300.4243,300.4,295.88858,302.6,298.2,7.0,76.42571,21.93,17.25,3.1142857,28.514286,6.742857,33.9,23.9,20.9,12
sj,2001,25,2001-06-18,-0.02865,-0.01266667,0.1246571,0.1255571,299.91858,299.8643,295.20715,302.0,297.4,7.02,75.461426,63.35,16.562857,3.2428572,27.72857,6.928571,31.7,23.9,2.3,11
sj,2001,26,2001-06-25,0.02185,-0.0601,0.2032571,0.1855857,300.54,300.49286,296.24857,302.9,298.5,13.37,77.61714,37.72,17.635714,3.1285715,28.62857,6.757143,33.3,23.9,11.1,18
sj,2001,27,2001-07-02,-0.0227,0.09093333,0.2069143,0.1882286,300.20715,300.27856,296.35428,302.5,298.1,28.1,79.578575,85.42,17.745714,2.7571428,28.22857,6.757143,32.8,24.4,16.8,10
sj,2001,28,2001-07-09,-0.0817,0.0287,0.1961143,0.1808,300.64285,300.66428,296.34857,302.4,298.2,13.5,77.582855,21.89,17.744286,2.7285714,28.342857,6.428571,31.7,23.9,20.0,22
sj,2001,29,2001-07-16,0.0073,0.06943333,0.2002286,0.1976857,300.37143,300.37143,296.08572,303.1,298.1,18.3,77.58714,49.38,17.474285,3.1142857,28.114286,7.542857,32.8,22.8,10.6,14
sj,2001,30,2001-07-23,-0.0198,0.0057,0.1865714,0.1818,300.55573,300.55713,296.35715,303.0,298.6,21.24,78.06143,35.85,17.77143,3.2571428,28.585714,7.142857,33.9,23.9,4.5,16
sj,2001,31,2001-07-30,0.0287,0.1132,0.1347143,0.1439429,300.39856,300.45715,296.3643,302.7,298.6,50.34,78.67,73.2,17.758572,2.6571429,28.057142,6.9142857,32.2,23.3,46.0,18
sj,2001,32,2001-08-06,0.2467,0.2009,0.1926714,0.1882286,300.71286,300.7143,296.9,302.6,299.2,32.62,79.71286,40.4,18.331429,2.5428572,27.928572,6.357143,32.2,23.9,49.0,27
sj,2001,33,2001-08-13,0.08985,0.1278333,0.2008143,0.2051143,300.74286,300.85715,297.38,302.9,298.8,50.46,82.08714,29.0,18.892857,2.6,28.642857,5.5857143,32.2,25.6,24.3,38
sj,2001,34,2001-08-20,0.0172,0.01255,0.2017286,0.2022143,300.79144,300.75714,297.22714,302.7,298.4,62.4,81.075714,40.3,18.752857,2.5428572,28.971428,5.785714,32.8,25.6,1.8,35
sj,2001,35,2001-08-27,,,0.2212714,0.2011286,300.76,300.74286,296.4,303.1,298.7,44.3,77.347145,132.53,17.824286,3.4571428,28.27143,7.542857,32.8,23.3,65.0,41
sj,2001,36,2001-09-03,-0.0273,0.068075,0.2792857,0.2707857,300.75143,300.77142,296.73,303.2,298.9,23.4,78.82714,68.85,18.185715,3.057143,27.9,7.0571427,32.2,23.3,71.5,51
sj,2001,37,2001-09-10,0.1954,0.2356,0.3660714,0.3778571,300.80573,300.85715,296.45285,303.3,297.9,14.7,77.41,9.73,17.902857,3.4857142,28.37143,6.757143,32.2,23.9,5.6,65
sj,2001,38,2001-09-17,-0.0412,0.04766667,0.1706333,0.1342857,301.07,301.09286,296.7,303.4,298.8,12.9,77.23572,10.01,18.175714,3.2142856,28.085714,7.1571426,33.3,23.9,56.8,55
sj,2001,39,2001-09-24,0.0986,0.122075,0.2545714,0.2469286,300.7386,300.7857,296.43713,303.1,298.7,19.69,77.55572,84.76,17.901428,3.1714287,27.971428,6.928571,32.8,23.9,15.8,54
sj,2001,40,2001-10-01,0.16025,0.08955,0.2391714,0.1799714,301.2557,301.27856,296.95715,303.8,299.1,16.4,77.63,20.8,18.475714,3.2714286,29.22857,7.8428574,34.4,24.4,6.6,62
sj,2001,41,2001-10-08,0.0633,0.0633,0.2143286,0.2125857,300.93,300.8,296.91714,302.6,299.0,42.3,78.891426,27.82,18.397142,2.3714285,28.4,6.8142858,33.3,23.9,32.0,64
sj,2001,42,2001-10-15,,,0.2187571,0.163,300.3257,300.3,296.39716,302.4,297.8,53.0,79.27,91.83,17.877142,2.8857143,26.857143,6.757143,32.2,22.8,67.6,56
sj,2001,43,2001-10-22,-0.0141,0.2121,0.2529,0.2228286,300.25858,300.3,296.53,302.2,298.4,25.68,80.13143,39.7,18.011429,2.7428572,27.914286,6.5857143,32.2,22.8,15.0,65
sj,2001,44,2001-10-29,-0.01935,0.05955,0.2274571,0.1600286,300.39142,300.42142,296.68713,302.1,298.2,21.91,80.27,0.49,18.155714,2.4714286,27.942858,6.357143,31.1,24.4,11.3,71
sj,2001,45,2001-11-05,0.0284,0.0086,0.09473333,0.09162857,300.06287,300.14285,295.32428,302.3,297.6,17.86,75.424286,28.03,16.751429,3.6,26.72857,7.714286,32.2,20.0,36.7,75
sj,2001,46,2001-11-12,0.0941,0.1127,0.1961714,0.2132,299.42,299.4357,295.8757,303.3,297.2,133.93,81.08143,287.55,17.30857,2.2428572,26.585714,5.5571427,33.3,22.2,96.0,71
sj,2001,47,2001-11-19,0.1663,0.189975,0.2202286,0.2337,299.3457,299.72858,295.56,302.5,297.3,18.9,79.86143,45.8,16.972857,3.8,26.528572,6.1,31.1,22.8,2.9,72
sj,2001,48,2001-11-26,0.21515,0.22615,0.2206286,0.1987,298.91,298.9643,293.95142,302.3,296.7,7.81,74.344284,9.43,15.414286,3.3857143,26.342857,5.457143,29.4,22.8,4.4,47
sj,2001,49,2001-12-03,-0.0468,-0.0406,0.09694286,0.0865,298.24573,298.25714,293.23572,300.8,295.1,13.2,74.038574,43.91,14.771428,3.4857142,25.285715,7.2,31.1,20.6,44.0,27
sj,2001,50,2001-12-10,0.0081,0.097475,0.2047143,0.1787714,299.05713,299.05,295.75858,300.7,297.5,33.78,82.167145,31.01,17.19143,2.2142856,26.314285,5.7,29.4,22.8,87.8,35
sj,2001,51,2001-12-17,0.02285,0.05653333,0.0712,0.05045714,298.43143,298.35,295.5114,300.0,296.8,100.6,84.01,91.66,16.92,1.9857143,25.6,4.614286,29.4,22.8,80.3,25
sj,2001,52,2001-12-24,0.1814,0.1358667,0.2236222,0.1965111,298.42715,298.5,295.79715,301.0,296.8,35.2,85.51428,72.18,17.234285,1.8285714,25.671429,4.6714287,30.0,22.8,106.2,19
sj,2002,1,2002-01-01,0.05475,0.08103333,0.1975429,0.1423286,298.95572,299.1,294.4814,300.5,297.1,2.5,76.43429,0.0,15.81,2.5142858,25.528572,7.6,30.0,20.6,24.9,37
sj,2002,2,2002-01-08,0.106425,0.29,0.2464333,0.1778167,298.45285,298.50714,294.84143,301.0,296.8,13.8,80.57286,0.0,16.178572,2.7857144,25.457144,6.385714,29.4,21.7,13.7,38
sj,2002,3,2002-01-15,0.0594,0.0526,0.1956714,0.1562857,298.55142,298.55713,294.14572,300.6,296.2,1.21,76.73428,0.0,15.518572,3.2,25.328571,7.042857,29.4,21.1,2.9,34
sj,2002,4,2002-01-22,0.0288,0.06663333,0.1341,0.1462286,298.3157,298.51428,294.21286,299.9,297.1,12.44,78.078575,0.0,15.551429,1.9428571,26.214285,6.4,30.6,22.2,19.1,26
sj,2002,5,2002-01-29,,,,,298.2,298.35,293.84714,300.1,296.3,10.8,76.92,0.0,15.187143,2.1857142,25.657143,5.7714286,29.4,21.7,38.1,19
sj,2002,6,2002-02-05,-0.0674,0.0468,0.1591714,0.1097286,297.72287,297.8143,293.3443,299.6,296.3,24.0,76.722855,0.0,14.734285,2.2,24.971428,6.4142857,28.9,20.6,21.1,18
sj,2002,7,2002-02-12,0.0491,0.092325,0.2546714,0.1978,297.9886,298.0643,293.36572,299.7,295.6,3.6,75.57714,0.0,14.754286,2.557143,25.414286,5.9428573,29.4,20.6,4.3,22
sj,2002,8,2002-02-19,0.0478,0.06175,0.222,0.1773143,298.10144,298.24286,293.54572,300.6,296.1,3.9,75.93285,0.0,14.931429,3.142857,25.785715,7.928571,31.7,21.1,6.4,16
sj,2002,9,2002-02-26,0.0315,0.0962,0.1402,0.1603429,297.1657,297.23572,292.0,300.5,294.9,12.8,73.14714,0.0,13.592857,3.0714285,25.2,6.3428574,30.0,21.1,3.3,18
sj,2002,10,2002-03-05,0.042,0.0511,0.1984167,0.2499833,297.09,297.1143,292.25287,299.4,294.0,7.8,74.42714,0.0,13.781428,2.7714286,25.457144,5.6285715,28.9,20.6,0.6,6
sj,2002,11,2002-03-12,0.0709,0.12545,0.2196286,0.1894857,297.59286,297.72858,293.08142,299.2,296.3,11.8,76.16857,40.27,14.53,2.2,25.842857,6.3142858,30.0,22.2,14.1,12
sj,2002,12,2002-03-19,0.1535,0.1688,0.2791,0.2480857,297.98572,298.07858,293.21713,299.8,295.6,0.6,74.917145,0.0,14.6285715,3.0714285,25.785715,6.957143,30.0,20.6,6.5,6
sj,2002,13,2002-03-26,0.1777,0.3167,0.3203857,0.3209286,298.27573,298.47858,293.54285,300.8,296.3,2.2,75.21571,0.0,14.97,3.1,26.757143,7.214286,32.8,22.2,0.6,6
sj,2002,14,2002-04-02,-0.0056,0.0013,0.2157714,0.1786,298.08,298.32858,294.0543,301.6,295.9,17.8,78.56571,49.74,15.468572,3.5714285,26.22857,7.071429,30.6,21.7,7.7,3
sj,2002,15,2002-04-09,-0.0263,0.03695,0.1263571,0.1143571,298.32285,298.44287,294.83142,300.8,296.2,55.1,81.141426,50.67,16.20857,2.6857142,27.114286,6.6571426,32.2,22.8,15.7,7
sj,2002,16,2002-04-16,,,0.2039714,0.1771857,297.04428,297.02856,292.06143,299.5,294.8,22.4,73.84,0.0,13.638572,2.6571429,25.457144,5.714286,30.0,21.7,17.8,6
sj,2002,17,2002-04-23,-0.0176,0.0519,0.1135714,0.1116286,297.97,298.07144,295.01,300.8,296.4,31.0,83.65714,214.76,16.368572,2.5142858,25.7,6.1857142,30.6,21.7,69.7,1
sj,2002,18,2002-04-30,0.1506,0.1616,0.2115857,0.1536571,298.53714,298.47858,295.16144,300.3,296.7,18.0,81.70286,74.01,16.535715,2.8142858,26.457144,6.0142856,30.0,22.8,10.5,3
sj,2002,19,2002-05-07,0.19375,0.1611,0.211,0.1759143,298.9643,299.09286,294.95,300.5,297.2,11.0,78.60714,87.81,16.30857,2.5,26.442858,6.0142856,30.0,22.8,56.5,2
sj,2002,20,2002-05-14,0.1138,0.09725,0.2559286,0.2269286,298.9943,299.1143,294.44144,300.6,297.2,9.3,76.08714,0.0,15.788571,2.4,26.142857,6.642857,30.0,21.7,15.4,2
sj,2002,21,2002-05-21,0.03345,0.1033,0.2122857,0.2002714,299.66714,299.85,295.2743,301.3,298.2,5.5,76.90143,41.09,16.627142,2.4714286,27.714285,6.5285716,31.7,23.3,2.9,1
sj,2002,22,2002-05-28,0.05325,0.0778,0.1880286,0.1696,299.75287,299.9,295.38,302.4,297.7,8.2,77.09286,3.99,16.757143,2.5714285,28.171429,7.3285713,32.8,23.3,4.8,10
sj,2002,23,2002-06-04,0.04185,0.0722,0.1304429,0.1511429,299.60144,299.66428,296.21573,302.1,297.5,15.65,81.851425,65.82,17.658571,2.8714285,28.442858,7.3714285,33.3,23.3,12.9,3
sj,2002,24,2002-06-11,,0.05743333,0.1073143,0.1113286,299.88715,299.9643,296.33856,302.2,297.8,17.55,81.042854,84.35,17.767143,3.1857142,28.457144,6.742857,33.3,24.4,4.5,3
sj,2002,25,2002-06-18,,0.04446667,0.2042143,0.1528143,300.22144,300.20715,296.39716,302.2,298.4,15.73,79.73,0.0,17.801428,2.7857144,28.528572,7.2285714,32.8,24.4,12.7,1
sj,2002,26,2002-06-25,,0.1173,0.2136,0.1969143,299.8557,299.95,295.99,301.8,298.0,24.1,79.50857,5.94,17.357143,2.4714286,27.585714,6.9428573,31.7,22.8,25.0,1
sj,2002,27,2002-07-02,-0.009666667,0.0065,0.2072429,0.1649286,300.41144,300.55,296.06287,302.4,298.4,10.8,77.19857,2.3,17.398571,2.3285713,28.342857,6.2,31.7,25.0,3.6,2
sj,2002,28,2002-07-09,-0.02455,0.0196,0.2541286,0.2121,300.0843,300.12857,296.0657,301.8,298.2,11.65,78.74715,22.49,17.432858,2.4571428,28.157143,6.9142857,32.2,23.3,29.6,6
sj,2002,29,2002-07-16,,0.03774,0.1880429,0.1803286,300.54,300.58572,296.42,302.4,298.6,10.3,78.31143,58.06,17.80857,2.9714286,28.285715,6.8428574,32.8,23.9,57.2,3
sj,2002,30,2002-07-23,-0.07045,-0.02133333,0.2192857,0.2245429,300.54715,300.67856,295.91287,302.5,298.8,7.09,75.86714,1.07,17.26,2.6142857,28.22857,6.9,32.8,23.3,16.3,3
sj,2002,31,2002-07-30,-0.0836,0.0278,0.1435833,0.1011714,300.43143,300.52856,296.98715,303.0,298.7,47.12,81.622856,44.7,18.447144,2.5714285,28.485714,5.9714284,32.8,24.4,28.0,5
sj,2002,32,2002-08-06,-0.0006,0.0551,0.2511429,0.2696571,301.00287,301.2,296.74286,303.3,298.0,9.36,77.788574,39.52,18.20143,3.5142858,28.471428,6.1,32.2,25.0,3.6,4
sj,2002,33,2002-08-13,1e-04,0.03865,0.1990571,0.1385286,300.89285,300.98572,296.89716,303.0,299.2,23.78,78.94428,33.21,18.364286,2.8,28.742857,7.614286,33.3,23.9,13.6,7
sj,2002,34,2002-08-20,0.0776,-0.0772,0.2146333,0.1704,300.7743,300.83572,296.8,302.9,298.8,39.62,79.094284,22.89,18.245714,2.442857,28.0,6.8142858,32.8,23.3,48.1,6
sj,2002,35,2002-08-27,0.0009,-0.00445,0.1957857,0.1185286,301.13715,301.25714,296.54144,302.9,299.3,15.0,76.18857,18.67,17.972857,2.7714286,28.642857,6.428571,32.2,24.4,13.5,5
sj,2002,36,2002-09-03,0.0895,0.0648,0.1647667,0.1637571,300.6957,300.79285,296.60428,302.8,299.0,46.4,78.60714,109.38,18.098572,2.3,27.5,6.4428573,31.7,22.8,105.0,7
sj,2002,37,2002-09-10,0.033,-0.02545,0.2319714,0.2399571,301.22287,301.40714,296.72287,303.7,299.1,10.9,76.67857,7.92,18.19143,3.357143,29.157143,7.6857142,34.4,24.4,2.3,6
sj,2002,38,2002-09-17,,0.01655,0.1659286,0.1409857,301.2386,301.22858,297.1243,303.1,299.4,27.5,78.48857,57.98,18.651428,2.6,28.657143,7.3,33.3,23.3,53.2,4
sj,2002,39,2002-09-24,0.0541,0.03885,0.1283571,0.08348571,300.98715,301.10715,296.73285,303.1,298.5,13.4,77.851425,26.31,18.244286,3.2428572,28.2,7.571429,32.8,23.9,48.0,4
sj,2002,40,2002-10-01,0.07375,0.07326667,0.0796,0.06807143,301.06143,301.15714,297.12857,303.2,299.5,20.0,79.281425,73.11,18.674286,2.4285715,27.77143,6.8714285,33.3,22.8,72.7,7
