,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_air_temp_c,reanalysis_avg_temp_c,reanalysis_dew_point_temp_c,reanalysis_max_air_temp_c,reanalysis_min_air_temp_c,reanalysis_tdtr_c,bucket_ne,bucket_nw,bucket_sw,bucket_se,station_avg_temp_1_c,station_avg_temp_2_c,station_avg_temp_3_c,station_avg_temp_4_c,station_precip_1_mm,station_precip_2_mm,station_precip_3_mm,station_precip_4_mm,reanalysis_sat_precip_amt_1_mm,reanalysis_sat_precip_amt_2_mm,reanalysis_sat_precip_amt_3_mm,reanalysis_sat_precip_amt_4_mm,d_station_avg_temp_1_c,d_station_avg_temp_2_c,d_station_avg_temp_3_c,d_station_avg_temp_4_c,d_station_precip_1_mm,d_station_precip_2_mm,d_station_precip_3_mm,d_station_precip_4_mm,d_reanalysis_sat_precip_amt_1_mm,d_reanalysis_sat_precip_amt_2_mm,d_reanalysis_sat_precip_amt_3_mm,d_reanalysis_sat_precip_amt_4_mm
221,sj,2011,30,2011-07-30,0.2031571,0.1922714,0.2074,0.2488833,19.6,90.07143,105.88,15.944285,26.733334,10.633333,33.0,21.0,38.8,23.335718,24.921442,21.298578,31.35,18.149988,-262.6357,2.0,2.0,2.0,2.0,26.733334,26.85,26.85,28.114286,38.8,16.3,16.3,21.1,105.88,70.29,70.29,19.52,0.0,0.116666794,0.116666794,1.3809528,0.0,-22.5,-22.5,-17.7,0.0,-35.589996,-35.589996,-86.36
222,iq,2011,30,2011-07-30,0.2031571,0.1922714,0.2074,0.2488833,19.6,90.07143,105.88,15.944285,26.733334,10.633333,33.0,21.0,38.8,23.335718,24.921442,21.298578,31.35,18.149988,-262.6357,2.0,2.0,2.0,2.0,26.733334,26.85,26.85,28.114286,38.8,16.3,16.3,21.1,105.88,70.29,70.29,19.52,0.0,0.116666794,0.116666794,1.3809528,0.0,-22.5,-22.5,-17.7,0.0,-35.589996,-35.589996,-86.36
223,sj,2011,31,2011-08-06,0.3812714,0.3726833,0.3742429,0.4643571,27.3,86.082855,14.96,15.418571,27.433332,11.6,33.4,20.8,5.1,23.648584,25.042871,20.714289,33.450005,17.950006,-262.39285,2.0,2.0,3.0,2.0,27.433332,26.733334,26.733334,26.85,5.1,38.8,38.8,16.3,14.96,105.88,105.88,70.29,0.0,-0.69999886,-0.69999886,-0.58333206,0.0,33.7,33.7,11.2,0.0,90.92,90.92,55.33
224,iq,2011,31,2011-08-06,0.3812714,0.3726833,0.3742429,0.4643571,27.3,86.082855,14.96,15.418571,27.433332,11.6,33.4,20.8,5.1,23.648584,25.042871,20.714289,33.450005,17.950006,-262.39285,2.0,2.0,3.0,2.0,27.433332,26.733334,26.733334,26.85,5.1,38.8,38.8,16.3,14.96,105.88,105.88,70.29,0.0,-0.69999886,-0.69999886,-0.58333206,0.0,33.7,33.7,11.2,0.0,90.92,90.92,55.33
225,sj,2011,32,2011-08-13,0.3229143,0.3349429,0.2934714,0.3355,79.9,86.35571,7.3,16.032858,27.02,11.56,34.2,20.4,83.9,24.304285,25.899988,21.372858,34.749992,17.749994,-261.50714,2.0,2.0,2.0,2.0,27.02,27.433332,27.433332,26.733334,83.9,5.1,5.1,38.8,7.3,14.96,14.96,105.88,0.0,0.413332,0.413332,-0.28666687,0.0,-78.8,-78.8,-45.1,0.0,7.66,7.66,98.579994
226,iq,2011,32,2011-08-13,0.3229143,0.3349429,0.2934714,0.3355,79.9,86.35571,7.3,16.032858,27.02,11.56,34.2,20.4,83.9,24.304285,25.899988,21.372858,34.749992,17.749994,-261.50714,2.0,2.0,2.0,2.0,27.02,27.433332,27.433332,26.733334,83.9,5.1,5.1,38.8,7.3,14.96,14.96,105.88,0.0,0.413332,0.413332,-0.28666687,0.0,-78.8,-78.8,-45.1,0.0,7.66,7.66,98.579994
227,sj,2011,33,2011-08-20,0.2866429,0.2679667,0.2945571,0.3465429,10.4,73.67571,24.95,13.842857,27.85,11.95,34.8,21.2,11.2,24.778559,25.84286,18.959986,35.149986,18.450006,-261.47858,2.0,2.0,2.0,2.0,27.85,27.02,27.02,27.433332,11.2,83.9,83.9,5.1,24.95,7.3,7.3,14.96,0.0,-0.8299999,-0.8299999,-0.41666794,0.0,72.7,72.7,-6.1,0.0,-17.650002,-17.650002,-9.990001
228,iq,2011,33,2011-08-20,0.2866429,0.2679667,0.2945571,0.3465429,10.4,73.67571,24.95,13.842857,27.85,11.95,34.8,21.2,11.2,24.778559,25.84286,18.959986,35.149986,18.450006,-261.47858,2.0,2.0,2.0,2.0,27.85,27.02,27.02,27.433332,11.2,83.9,83.9,5.1,24.95,7.3,7.3,14.96,0.0,-0.8299999,-0.8299999,-0.41666794,0.0,72.7,72.7,-6.1,0.0,-17.650002,-17.650002,-9.990001
229,sj,2011,34,2011-08-27,0.3120857,0.2748,0.2536,0.2944571,24.3,80.48572,24.3,15.301429,28.75,12.15,35.2,17.4,23.9,24.788568,26.178583,20.54571,35.249992,18.649988,-261.35,2.0,2.0,2.0,2.0,28.75,27.85,27.85,27.02,23.9,11.2,11.2,83.9,24.3,24.95,24.95,7.3,0.0,-0.8999996,-0.8999996,-1.7299995,0.0,-12.7,-12.7,60.0,0.0,0.6500015,0.6500015,-17.0
230,iq,2011,34,2011-08-27,0.3120857,0.2748,0.2536,0.2944571,24.3,80.48572,24.3,15.301429,28.75,12.15,35.2,17.4,23.9,24.788568,26.178583,20.54571,35.249992,18.649988,-261.35,2.0,2.0,2.0,2.0,28.75,27.85,27.85,27.02,23.9,11.2,11.2,83.9,24.3,24.95,24.95,7.3,0.0,-0.8999996,-0.8999996,-1.7299995,0.0,-12.7,-12.7,60.0,0.0,0.6500015,0.6500015,-17.0
231,sj,2011,35,2011-09-03,0.3227286,0.3295429,0.2857571,0.3432857,14.4,77.53714,30.18,14.872857,28.1,12.2,34.2,17.8,25.1,24.999994,26.649988,20.091425,35.85,17.749994,-259.95,2.0,2.0,2.0,2.0,28.1,28.75,28.75,27.85,25.1,23.9,23.9,11.2,30.18,24.3,24.3,24.95,0.0,0.6499996,0.6499996,-0.25,0.0,-1.2,-1.2,-13.9,0.0,-5.880001,-5.880001,-5.2299995
232,iq,2011,35,2011-09-03,0.3227286,0.3295429,0.2857571,0.3432857,14.4,77.53714,30.18,14.872857,28.1,12.2,34.2,17.8,25.1,24.999994,26.649988,20.091425,35.85,17.749994,-259.95,2.0,2.0,2.0,2.0,28.1,28.75,28.75,27.85,25.1,23.9,23.9,11.2,30.18,24.3,24.3,24.95,0.0,0.6499996,0.6499996,-0.25,0.0,-1.2,-1.2,-13.9,0.0,-5.880001,-5.880001,-5.2299995
233,sj,2011,36,2011-09-10,0.272,0.2638,0.2696143,0.2356143,11.4,80.79,23.04,15.271428,27.8,12.233334,34.8,21.6,12.9,24.570002,26.178583,20.56573,36.649986,18.649988,-260.49286,2.0,2.0,2.0,2.0,27.8,28.1,28.1,28.75,12.9,25.1,25.1,23.9,23.04,30.18,30.18,24.3,0.0,0.30000114,0.30000114,0.95000076,0.0,12.2,12.2,11.0,0.0,7.1399994,7.1399994,1.2599983
234,iq,2011,36,2011-09-10,0.272,0.2638,0.2696143,0.2356143,11.4,80.79,23.04,15.271428,27.8,12.233334,34.8,21.6,12.9,24.570002,26.178583,20.56573,36.649986,18.649988,-260.49286,2.0,2.0,2.0,2.0,27.8,28.1,28.1,28.75,12.9,25.1,25.1,23.9,23.04,30.18,30.18,24.3,0.0,0.30000114,0.30000114,0.95000076,0.0,12.2,12.2,11.0,0.0,7.1399994,7.1399994,1.2599983
235,sj,2011,37,2011-09-17,0.1696286,0.1409,0.1158,0.1237857,64.5,82.58428,60.78,16.55857,27.533333,11.366667,34.4,21.5,66.0,25.47857,27.071436,21.837152,36.55001,19.249994,-262.10715,2.0,2.0,2.0,2.0,27.533333,27.8,27.8,28.1,66.0,12.9,12.9,25.1,60.78,23.04,23.04,30.18,0.0,0.2666664,0.2666664,0.56666756,0.0,-53.1,-53.1,-40.9,0.0,-37.739998,-37.739998,-30.599998
236,iq,2011,37,2011-09-17,0.1696286,0.1409,0.1158,0.1237857,64.5,82.58428,60.78,16.55857,27.533333,11.366667,34.4,21.5,66.0,25.47857,27.071436,21.837152,36.55001,19.249994,-262.10715,2.0,2.0,2.0,2.0,27.533333,27.8,27.8,28.1,66.0,12.9,12.9,25.1,60.78,23.04,23.04,30.18,0.0,0.2666664,0.2666664,0.56666756,0.0,-53.1,-53.1,-40.9,0.0,-37.739998,-37.739998,-30.599998
237,sj,2011,38,2011-09-24,0.4299857,0.4121571,0.2781286,0.4019429,107.8,87.59,56.19,16.615715,27.65,10.65,33.8,21.4,29.0,24.628565,25.857141,21.899988,35.749992,18.550013,-261.1357,3.0,3.0,3.0,2.0,27.65,27.533333,27.533333,27.8,29.0,66.0,66.0,12.9,56.19,60.78,60.78,23.04,0.0,-0.116666794,-0.116666794,0.14999962,0.0,37.0,37.0,-16.1,0.0,4.59,4.59,-33.149998
238,iq,2011,38,2011-09-24,0.4299857,0.4121571,0.2781286,0.4019429,107.8,87.59,56.19,16.615715,27.65,10.65,33.8,21.4,29.0,24.628565,25.857141,21.899988,35.749992,18.550013,-261.1357,3.0,3.0,3.0,2.0,27.65,27.533333,27.533333,27.8,29.0,66.0,66.0,12.9,56.19,60.78,60.78,23.04,0.0,-0.116666794,-0.116666794,0.14999962,0.0,37.0,37.0,-16.1,0.0,4.59,4.59,-33.149998
239,sj,2011,39,2011-10-01,0.3460143,0.2842714,0.3458143,0.3687,90.9,89.442856,55.53,17.477142,26.8,7.3,33.3,22.2,29.0,24.865717,26.085718,22.682856,34.149986,18.85,-262.87857,2.0,2.0,2.0,2.0,26.8,27.65,27.65,27.533333,29.0,29.0,29.0,66.0,55.53,56.19,56.19,60.78,0.0,0.8500004,0.8500004,0.7333336,0.0,0.0,0.0,37.0,0.0,0.65999985,0.65999985,5.25
240,iq,2011,39,2011-10-01,0.3460143,0.2842714,0.3458143,0.3687,90.9,89.442856,55.53,17.477142,26.8,7.3,33.3,22.2,29.0,24.865717,26.085718,22.682856,34.149986,18.85,-262.87857,2.0,2.0,2.0,2.0,26.8,27.65,27.65,27.533333,29.0,29.0,29.0,66.0,55.53,56.19,56.19,60.78,0.0,0.8500004,0.8500004,0.7333336,0.0,0.0,0.0,37.0,0.0,0.65999985,0.65999985,5.25
241,sj,2011,40,2011-10-08,0.3865,0.3082714,0.4066143,0.3867429,47.5,93.28,62.22,17.337143,27.525,11.0,34.2,21.1,38.8,23.948572,24.985712,22.605707,33.55001,18.749994,-264.87857,2.0,2.0,2.0,3.0,27.525,26.8,26.8,27.65,38.8,29.0,29.0,29.0,62.22,55.53,55.53,56.19,0.0,-0.7250004,-0.7250004,0.125,0.0,-9.8,-9.8,-9.8,0.0,-6.6900024,-6.6900024,-6.0300026
242,iq,2011,40,2011-10-08,0.3865,0.3082714,0.4066143,0.3867429,47.5,93.28,62.22,17.337143,27.525,11.0,34.2,21.1,38.8,23.948572,24.985712,22.605707,33.55001,18.749994,-264.87857,2.0,2.0,2.0,3.0,27.525,26.8,26.8,27.65,38.8,29.0,29.0,29.0,62.22,55.53,55.53,56.19,0.0,-0.7250004,-0.7250004,0.125,0.0,-9.8,-9.8,-9.8,0.0,-6.6900024,-6.6900024,-6.0300026
243,sj,2011,41,2011-10-15,0.2673,0.2528143,0.2181429,0.2967,52.3,91.26572,43.29,18.012857,27.75,10.6,33.7,21.4,36.8,24.980005,26.807154,23.189997,35.649986,19.85,-263.35,2.0,2.0,2.0,2.0,27.75,27.525,27.525,26.8,36.8,38.8,38.8,29.0,43.29,62.22,62.22,55.53,0.0,-0.22500038,-0.22500038,-0.95000076,0.0,2.0,2.0,-7.8,0.0,18.93,18.93,12.239998
244,iq,2011,41,2011-10-15,0.2673,0.2528143,0.2181429,0.2967,52.3,91.26572,43.29,18.012857,27.75,10.6,33.7,21.4,36.8,24.980005,26.807154,23.189997,35.649986,19.85,-263.35,2.0,2.0,2.0,2.0,27.75,27.525,27.525,26.8,36.8,38.8,38.8,29.0,43.29,62.22,62.22,55.53,0.0,-0.22500038,-0.22500038,-0.95000076,0.0,2.0,2.0,-7.8,0.0,18.93,18.93,12.239998
245,sj,2011,42,2011-10-22,0.2488,0.2852857,0.2442571,0.2892143,35.7,86.19857,51.74,18.698572,28.975,10.9,34.7,22.8,10.2,26.611414,27.928583,23.747156,35.649986,22.35,-263.16428,2.0,2.0,2.0,2.0,28.975,27.75,27.75,27.525,10.2,36.8,36.8,38.8,51.74,43.29,43.29,62.22,0.0,-1.2250004,-1.2250004,-1.4500008,0.0,26.6,26.6,28.6,0.0,-8.450001,-8.450001,10.48
246,iq,2011,42,2011-10-22,0.2488,0.2852857,0.2442571,0.2892143,35.7,86.19857,51.74,18.698572,28.975,10.9,34.7,22.8,10.2,26.611414,27.928583,23.747156,35.649986,22.35,-263.16428,2.0,2.0,2.0,2.0,28.975,27.75,27.75,27.525,10.2,36.8,36.8,38.8,51.74,43.29,43.29,62.22,0.0,-1.2250004,-1.2250004,-1.4500008,0.0,26.6,26.6,28.6,0.0,-8.450001,-8.450001,10.48
247,sj,2011,43,2011-10-29,0.4231714,0.4198429,0.4419143,0.4397571,130.0,90.99857,36.09,17.902857,27.233334,11.5,34.2,21.2,61.7,24.87713,26.321436,23.085718,34.149986,19.050013,-262.0357,3.0,3.0,3.0,3.0,27.233334,28.975,28.975,27.75,61.7,10.2,10.2,36.8,36.09,51.74,51.74,43.29,0.0,1.7416668,1.7416668,0.5166664,0.0,-51.5,-51.5,-24.9,0.0,15.650002,15.650002,7.200001
248,iq,2011,43,2011-10-29,0.4231714,0.4198429,0.4419143,0.4397571,130.0,90.99857,36.09,17.902857,27.233334,11.5,34.2,21.2,61.7,24.87713,26.321436,23.085718,34.149986,19.050013,-262.0357,3.0,3.0,3.0,3.0,27.233334,28.975,28.975,27.75,61.7,10.2,10.2,36.8,36.09,51.74,51.74,43.29,0.0,1.7416668,1.7416668,0.5166664,0.0,-51.5,-51.5,-24.9,0.0,15.650002,15.650002,7.200001
249,sj,2011,44,2011-11-05,0.4194,0.3701571,0.3908143,0.3687571,51.2,88.50429,25.73,17.685715,28.75,12.45,35.5,21.4,43.2,25.33285,26.685724,22.894281,35.249992,18.149988,-261.42142,3.0,2.0,2.0,2.0,28.75,27.233334,27.233334,28.975,43.2,61.7,61.7,10.2,25.73,36.09,36.09,51.74,0.0,-1.5166664,-1.5166664,0.22500038,0.0,18.5,18.5,-33.0,0.0,10.360001,10.360001,26.010002
250,iq,2011,44,2011-11-05,0.4194,0.3701571,0.3908143,0.3687571,51.2,88.50429,25.73,17.685715,28.75,12.45,35.5,21.4,43.2,25.33285,26.685724,22.894281,35.249992,18.149988,-261.42142,3.0,2.0,2.0,2.0,28.75,27.233334,27.233334,28.975,43.2,61.7,61.7,10.2,25.73,36.09,36.09,51.74,0.0,-1.5166664,-1.5166664,0.22500038,0.0,18.5,18.5,-33.0,0.0,10.360001,10.360001,26.010002
251,sj,2011,45,2011-11-12,0.2752714,0.2726571,0.2768429,0.2208429,69.0,89.72143,61.75,18.11,28.8,12.0,35.2,21.2,9.1,25.43429,26.735712,23.242853,36.35,19.550013,-261.40714,2.0,2.0,2.0,2.0,28.8,28.75,28.75,27.233334,9.1,43.2,43.2,61.7,61.75,25.73,25.73,36.09,0.0,-0.049999237,-0.049999237,-1.5666656,0.0,34.1,34.1,52.6,0.0,-36.02,-36.02,-25.66
252,iq,2011,45,2011-11-12,0.2752714,0.2726571,0.2768429,0.2208429,69.0,89.72143,61.75,18.11,28.8,12.0,35.2,21.2,9.1,25.43429,26.735712,23.242853,36.35,19.550013,-261.40714,2.0,2.0,2.0,2.0,28.8,28.75,28.75,27.233334,9.1,43.2,43.2,61.7,61.75,25.73,25.73,36.09,0.0,-0.049999237,-0.049999237,-1.5666656,0.0,34.1,34.1,52.6,0.0,-36.02,-36.02,-25.66
253,sj,2011,46,2011-11-19,0.1729286,0.2871167,0.1900857,0.2068429,243.6,93.31143,64.85,18.36143,27.6,10.866667,33.8,21.1,27.5,24.77572,25.72143,23.494287,32.05001,20.85,-265.75,2.0,2.0,2.0,2.0,27.6,28.8,28.8,28.75,27.5,9.1,9.1,43.2,64.85,61.75,61.75,25.73,0.0,1.1999989,1.1999989,1.1499996,0.0,-18.4,-18.4,15.7,0.0,-3.0999985,-3.0999985,-39.12
254,iq,2011,46,2011-11-19,0.1729286,0.2871167,0.1900857,0.2068429,243.6,93.31143,64.85,18.36143,27.6,10.866667,33.8,21.1,27.5,24.77572,25.72143,23.494287,32.05001,20.85,-265.75,2.0,2.0,2.0,2.0,27.6,28.8,28.8,28.75,27.5,9.1,9.1,43.2,64.85,61.75,61.75,25.73,0.0,1.1999989,1.1999989,1.1499996,0.0,-18.4,-18.4,15.7,0.0,-3.0999985,-3.0999985,-39.12
255,sj,2011,47,2011-11-26,0.3111167,0.346,0.3280429,0.2765143,59.9,92.7,75.37,18.368572,27.375,11.175,34.2,20.7,92.0,25.031427,26.628565,23.510004,35.05001,21.35,-264.65,2.0,2.0,2.0,2.0,27.375,27.6,27.6,28.8,92.0,27.5,27.5,9.1,75.37,64.85,64.85,61.75,0.0,0.22500038,0.22500038,1.4249992,0.0,-64.5,-64.5,-82.9,0.0,-10.520004,-10.520004,-13.620003
256,iq,2011,47,2011-11-26,0.3111167,0.346,0.3280429,0.2765143,59.9,92.7,75.37,18.368572,27.375,11.175,34.2,20.7,92.0,25.031427,26.628565,23.510004,35.05001,21.35,-264.65,2.0,2.0,2.0,2.0,27.375,27.6,27.6,28.8,92.0,27.5,27.5,9.1,75.37,64.85,64.85,61.75,0.0,0.22500038,0.22500038,1.4249992,0.0,-64.5,-64.5,-82.9,0.0,-10.520004,-10.520004,-13.620003
257,sj,2011,48,2011-12-03,0.3528857,0.3375333,0.3185143,0.3172,40.0,88.88286,61.58,18.168571,28.45,11.675,35.1,22.0,11.9,25.642847,26.9143,23.321436,34.450005,21.050013,-263.79285,2.0,2.0,2.0,2.0,28.45,27.375,27.375,27.6,11.9,92.0,92.0,27.5,61.58,75.37,75.37,64.85,0.0,-1.0750008,-1.0750008,-0.8500004,0.0,80.1,80.1,15.6,0.0,13.790001,13.790001,3.2699966
258,iq,2011,48,2011-12-03,0.3528857,0.3375333,0.3185143,0.3172,40.0,88.88286,61.58,18.168571,28.45,11.675,35.1,22.0,11.9,25.642847,26.9143,23.321436,34.450005,21.050013,-263.79285,2.0,2.0,2.0,2.0,28.45,27.375,27.375,27.6,11.9,92.0,92.0,27.5,61.58,75.37,75.37,64.85,0.0,-1.0750008,-1.0750008,-0.8500004,0.0,80.1,80.1,15.6,0.0,13.790001,13.790001,3.2699966
259,sj,2011,49,2011-12-10,0.2277143,0.2261714,0.2731857,0.2364286,50.2,91.95286,72.47,18.338572,28.3,9.7,34.2,21.8,6.4,25.085718,26.492853,23.442865,32.85,21.149988,-264.00714,2.0,2.0,2.0,2.0,28.3,28.45,28.45,27.375,6.4,11.9,11.9,92.0,72.47,61.58,61.58,75.37,0.0,0.15000153,0.15000153,-0.92499924,0.0,5.5,5.5,85.6,0.0,-10.889999,-10.889999,2.9000015
260,iq,2011,49,2011-12-10,0.2277143,0.2261714,0.2731857,0.2364286,50.2,91.95286,72.47,18.338572,28.3,9.7,34.2,21.8,6.4,25.085718,26.492853,23.442865,32.85,21.149988,-264.00714,2.0,2.0,2.0,2.0,28.3,28.45,28.45,27.375,6.4,11.9,11.9,92.0,72.47,61.58,61.58,75.37,0.0,0.15000153,0.15000153,-0.92499924,0.0,5.5,5.5,85.6,0.0,-10.889999,-10.889999,2.9000015
261,sj,2011,50,2011-12-17,0.2814857,0.2953,0.215,0.3746857,89.5,94.255714,50.22,18.114286,27.2,11.1,33.3,21.7,23.1,24.411432,25.257135,23.278559,30.450006,19.550013,-265.73572,2.0,2.0,2.0,2.0,27.2,28.3,28.3,28.45,23.1,6.4,6.4,11.9,50.22,72.47,72.47,61.58,0.0,1.0999985,1.0999985,1.25,0.0,-16.7,-16.7,-11.2,0.0,22.25,22.25,11.360001
262,iq,2011,50,2011-12-17,0.2814857,0.2953,0.215,0.3746857,89.5,94.255714,50.22,18.114286,27.2,11.1,33.3,21.7,23.1,24.411432,25.257135,23.278559,30.450006,19.550013,-265.73572,2.0,2.0,2.0,2.0,27.2,28.3,28.3,28.45,23.1,6.4,6.4,11.9,50.22,72.47,72.47,61.58,0.0,1.0999985,1.0999985,1.25,0.0,-16.7,-16.7,-11.2,0.0,22.25,22.25,11.360001
263,sj,2011,51,2011-12-24,0.3317,0.3049,0.28745,0.2900143,172.0,95.78,104.91,18.067142,27.7,9.966666,33.8,22.5,47.2,24.071436,24.892847,23.225702,31.749994,19.85,-265.83572,2.0,2.0,2.0,2.0,27.7,27.2,27.2,28.3,47.2,23.1,23.1,6.4,104.91,50.22,50.22,72.47,0.0,-0.5,-0.5,0.5999985,0.0,-24.1,-24.1,-40.8,0.0,-54.690002,-54.690002,-32.440002
264,iq,2011,51,2011-12-24,0.3317,0.3049,0.28745,0.2900143,172.0,95.78,104.91,18.067142,27.7,9.966666,33.8,22.5,47.2,24.071436,24.892847,23.225702,31.749994,19.85,-265.83572,2.0,2.0,2.0,2.0,27.7,27.2,27.2,28.3,47.2,23.1,23.1,6.4,104.91,50.22,50.22,72.47,0.0,-0.5,-0.5,0.5999985,0.0,-24.1,-24.1,-40.8,0.0,-54.690002,-54.690002,-32.440002
265,sj,2012,52,2012-01-01,0.1926,0.2411,0.2246625,0.18485,120.4,93.26428,83.53,18.581429,28.5,11.0,34.0,22.2,57.2,25.074274,26.621424,23.719995,32.35,20.85,-264.97858,2.0,2.0,2.0,2.0,28.5,27.7,27.7,27.2,57.2,47.2,47.2,23.1,83.53,104.91,104.91,50.22,0.0,-0.79999924,-0.79999924,-1.2999992,0.0,-10.0,-10.0,-34.1,0.0,21.380005,21.380005,-33.309998
266,iq,2012,52,2012-01-01,0.1926,0.2411,0.2246625,0.18485,120.4,93.26428,83.53,18.581429,28.5,11.0,34.0,22.2,57.2,25.074274,26.621424,23.719995,32.35,20.85,-264.97858,2.0,2.0,2.0,2.0,28.5,27.7,27.7,27.2,57.2,47.2,47.2,23.1,83.53,104.91,104.91,50.22,0.0,-0.79999924,-0.79999924,-1.2999992,0.0,-10.0,-10.0,-34.1,0.0,21.380005,21.380005,-33.309998
267,sj,2012,1,2012-01-08,0.2208857,0.2357286,0.2602714,0.3218143,140.8,97.435715,55.26,17.765715,26.2,6.114286,32.8,22.6,35.3,23.48858,24.050013,22.984278,29.950006,20.649988,-267.35,2.0,2.0,2.0,2.0,26.2,28.5,28.5,27.7,35.3,57.2,57.2,47.2,55.26,83.53,83.53,104.91,0.0,2.2999992,2.2999992,1.5,0.0,21.9,21.9,11.9,0.0,28.27,28.27,49.650005
268,iq,2012,1,2012-01-08,0.2208857,0.2357286,0.2602714,0.3218143,140.8,97.435715,55.26,17.765715,26.2,6.114286,32.8,22.6,35.3,23.48858,24.050013,22.984278,29.950006,20.649988,-267.35,2.0,2.0,2.0,2.0,26.2,28.5,28.5,27.7,35.3,57.2,57.2,47.2,55.26,83.53,83.53,104.91,0.0,2.2999992,2.2999992,1.5,0.0,21.9,21.9,11.9,0.0,28.27,28.27,49.650005
269,sj,2012,2,2012-01-15,0.2321571,0.2176143,0.2224143,0.2433857,116.8,96.442856,73.85,17.912857,27.45,9.25,33.1,22.2,14.7,23.820002,25.028559,23.145716,31.450006,19.550013,-265.70715,2.0,2.0,2.0,2.0,27.45,26.2,26.2,28.5,14.7,35.3,35.3,57.2,73.85,55.26,55.26,83.53,0.0,-1.25,-1.25,1.0499992,0.0,20.6,20.6,42.5,0.0,-18.59,-18.59,9.68
270,iq,2012,2,2012-01-15,0.2321571,0.2176143,0.2224143,0.2433857,116.8,96.442856,73.85,17.912857,27.45,9.25,33.1,22.2,14.7,23.820002,25.028559,23.145716,31.450006,19.550013,-265.70715,2.0,2.0,2.0,2.0,27.45,26.2,26.2,28.5,14.7,35.3,35.3,57.2,73.85,55.26,55.26,83.53,0.0,-1.25,-1.25,1.0499992,0.0,20.6,20.6,42.5,0.0,-18.59,-18.59,9.68
271,sj,2012,3,2012-01-22,0.1992571,0.2649571,0.2363,0.2097571,99.8,95.25857,139.06,17.57,27.533333,10.0,33.0,20.8,132.3,23.762873,24.607141,22.801416,33.149986,20.050013,-266.57858,2.0,2.0,2.0,2.0,27.533333,27.45,27.45,26.2,132.3,14.7,14.7,35.3,139.06,73.85,73.85,55.26,0.0,-0.08333206,-0.08333206,-1.3333321,0.0,-117.6,-117.6,-97.0,0.0,-65.21,-65.21,-83.8
272,iq,2012,3,2012-01-22,0.1992571,0.2649571,0.2363,0.2097571,99.8,95.25857,139.06,17.57,27.533333,10.0,33.0,20.8,132.3,23.762873,24.607141,22.801416,33.149986,20.050013,-266.57858,2.0,2.0,2.0,2.0,27.533333,27.45,27.45,26.2,132.3,14.7,14.7,35.3,139.06,73.85,73.85,55.26,0.0,-0.08333206,-0.08333206,-1.3333321,0.0,-117.6,-117.6,-97.0,0.0,-65.21,-65.21,-83.8
273,sj,2012,4,2012-01-29,0.3079857,0.2530286,0.34325,0.3178857,46.0,90.56286,69.24,17.097143,27.033333,10.033334,32.8,21.4,51.1,24.240015,25.321436,22.335718,33.149986,18.950006,-263.72144,2.0,2.0,2.0,2.0,27.033333,27.533333,27.533333,27.45,51.1,132.3,132.3,14.7,69.24,139.06,139.06,73.85,0.0,0.5,0.5,0.41666794,0.0,81.2,81.2,-36.4,0.0,69.82,69.82,4.6100006
274,iq,2012,4,2012-01-29,0.3079857,0.2530286,0.34325,0.3178857,46.0,90.56286,69.24,17.097143,27.033333,10.033334,32.8,21.4,51.1,24.240015,25.321436,22.335718,33.149986,18.950006,-263.72144,2.0,2.0,2.0,2.0,27.033333,27.533333,27.533333,27.45,51.1,132.3,132.3,14.7,69.24,139.06,139.06,73.85,0.0,0.5,0.5,0.41666794,0.0,81.2,81.2,-36.4,0.0,69.82,69.82,4.6100006
275,sj,2012,5,2012-02-05,0.10995,0.1662714,0.2246429,0.2218857,65.7,95.012856,56.99,18.105715,27.15,9.55,32.6,22.0,23.0,24.2857,25.507135,23.288568,32.149986,19.149988,-265.32144,2.0,2.0,2.0,2.0,27.15,27.033333,27.033333,27.533333,23.0,51.1,51.1,132.3,56.99,69.24,69.24,139.06,0.0,-0.116666794,-0.116666794,0.3833332,0.0,28.1,28.1,109.3,0.0,12.249996,12.249996,82.06999
276,iq,2012,5,2012-02-05,0.10995,0.1662714,0.2246429,0.2218857,65.7,95.012856,56.99,18.105715,27.15,9.55,32.6,22.0,23.0,24.2857,25.507135,23.288568,32.149986,19.149988,-265.32144,2.0,2.0,2.0,2.0,27.15,27.033333,27.033333,27.533333,23.0,51.1,51.1,132.3,56.99,69.24,69.24,139.06,0.0,-0.116666794,-0.116666794,0.3833332,0.0,28.1,28.1,109.3,0.0,12.249996,12.249996,82.06999
277,sj,2012,6,2012-02-12,0.1666714,0.2257429,0.2215,0.2202714,245.1,97.16857,25.76,18.3,26.85,8.975,32.4,22.0,39.0,24.020014,25.078577,23.474298,32.85,21.749994,-267.77856,2.0,2.0,2.0,2.0,26.85,27.15,27.15,27.033333,39.0,23.0,23.0,51.1,25.76,56.99,56.99,69.24,0.0,0.29999924,0.29999924,0.18333244,0.0,-16.0,-16.0,12.1,0.0,31.230001,31.230001,43.479996
